# H cross sections
# Alan Heays 2016-04-19
# Reference: NIST, mendoza1996, TOPbase_database
# photoabsorption: Photoabsorption cross section (cm2)
# photoionisation: Photoionisation cross section (cm2)
# 
# wavelength   photoabsorption   photoionisation
  65.5000000       2.57624e-18       2.57624e-18
  65.6000000       2.58700e-18       2.58700e-18
  65.7000000       2.59777e-18       2.59777e-18
  65.8000000       2.60853e-18       2.60853e-18
  65.9000000       2.61953e-18       2.61953e-18
  66.0000000       2.63069e-18       2.63069e-18
  66.1000000       2.64185e-18       2.64185e-18
  66.2000000       2.65301e-18       2.65301e-18
  66.3000000       2.66416e-18       2.66416e-18
  66.4000000       2.67532e-18       2.67532e-18
  66.5000000       2.68648e-18       2.68648e-18
  66.6000000       2.69764e-18       2.69764e-18
  66.7000000       2.70880e-18       2.70880e-18
  66.8000000       2.71996e-18       2.71996e-18
  66.9000000       2.73112e-18       2.73112e-18
  67.0000000       2.74228e-18       2.74228e-18
  67.1000000       2.75344e-18       2.75344e-18
  67.2000000       2.76460e-18       2.76460e-18
  67.3000000       2.77576e-18       2.77576e-18
  67.4000000       2.78691e-18       2.78691e-18
  67.5000000       2.79811e-18       2.79811e-18
  67.6000000       2.80962e-18       2.80962e-18
  67.7000000       2.82121e-18       2.82121e-18
  67.8000000       2.83280e-18       2.83280e-18
  67.9000000       2.84438e-18       2.84438e-18
  68.0000000       2.85597e-18       2.85597e-18
  68.1000000       2.86755e-18       2.86755e-18
  68.2000000       2.87914e-18       2.87914e-18
  68.3000000       2.89072e-18       2.89072e-18
  68.4000000       2.90231e-18       2.90231e-18
  68.5000000       2.91390e-18       2.91390e-18
  68.6000000       2.92548e-18       2.92548e-18
  68.7000000       2.93707e-18       2.93707e-18
  68.8000000       2.94865e-18       2.94865e-18
  68.9000000       2.96024e-18       2.96024e-18
  69.0000000       2.97182e-18       2.97182e-18
  69.1000000       2.98341e-18       2.98341e-18
  69.2000000       2.99503e-18       2.99503e-18
  69.3000000       3.00705e-18       3.00705e-18
  69.4000000       3.01921e-18       3.01921e-18
  69.5000000       3.03136e-18       3.03136e-18
  69.6000000       3.04352e-18       3.04352e-18
  69.7000000       3.05567e-18       3.05567e-18
  69.8000000       3.06783e-18       3.06783e-18
  69.9000000       3.07999e-18       3.07999e-18
  70.0000000       3.09214e-18       3.09214e-18
  70.1000000       3.10430e-18       3.10430e-18
  70.2000000       3.11645e-18       3.11645e-18
  70.3000000       3.12861e-18       3.12861e-18
  70.4000000       3.14076e-18       3.14076e-18
  70.5000000       3.15292e-18       3.15292e-18
  70.6000000       3.16507e-18       3.16507e-18
  70.7000000       3.17723e-18       3.17723e-18
  70.8000000       3.18938e-18       3.18938e-18
  70.9000000       3.20154e-18       3.20154e-18
  71.0000000       3.21383e-18       3.21383e-18
  71.1000000       3.22640e-18       3.22640e-18
  71.2000000       3.23898e-18       3.23898e-18
  71.3000000       3.25156e-18       3.25156e-18
  71.4000000       3.26414e-18       3.26414e-18
  71.5000000       3.27672e-18       3.27672e-18
  71.6000000       3.28930e-18       3.28930e-18
  71.7000000       3.30188e-18       3.30188e-18
  71.8000000       3.31446e-18       3.31446e-18
  71.9000000       3.32704e-18       3.32704e-18
  72.0000000       3.33962e-18       3.33962e-18
  72.1000000       3.35220e-18       3.35220e-18
  72.2000000       3.36478e-18       3.36478e-18
  72.3000000       3.37736e-18       3.37736e-18
  72.4000000       3.38994e-18       3.38994e-18
  72.5000000       3.40252e-18       3.40252e-18
  72.6000000       3.41510e-18       3.41510e-18
  72.7000000       3.42768e-18       3.42768e-18
  72.8000000       3.44048e-18       3.44048e-18
  72.9000000       3.45366e-18       3.45366e-18
  73.0000000       3.46685e-18       3.46685e-18
  73.1000000       3.48005e-18       3.48005e-18
  73.2000000       3.49324e-18       3.49324e-18
  73.3000000       3.50643e-18       3.50643e-18
  73.4000000       3.51962e-18       3.51962e-18
  73.5000000       3.53281e-18       3.53281e-18
  73.6000000       3.54600e-18       3.54600e-18
  73.7000000       3.55920e-18       3.55920e-18
  73.8000000       3.57239e-18       3.57239e-18
  73.9000000       3.58558e-18       3.58558e-18
  74.0000000       3.59877e-18       3.59877e-18
  74.1000000       3.61196e-18       3.61196e-18
  74.2000000       3.62515e-18       3.62515e-18
  74.3000000       3.63834e-18       3.63834e-18
  74.4000000       3.65154e-18       3.65154e-18
  74.5000000       3.66473e-18       3.66473e-18
  74.6000000       3.67796e-18       3.67796e-18
  74.7000000       3.69154e-18       3.69154e-18
  74.8000000       3.70520e-18       3.70520e-18
  74.9000000       3.71886e-18       3.71886e-18
  75.0000000       3.73252e-18       3.73252e-18
  75.1000000       3.74618e-18       3.74618e-18
  75.2000000       3.75984e-18       3.75984e-18
  75.3000000       3.77350e-18       3.77350e-18
  75.4000000       3.78716e-18       3.78716e-18
  75.5000000       3.80082e-18       3.80082e-18
  75.6000000       3.81447e-18       3.81447e-18
  75.7000000       3.82813e-18       3.82813e-18
  75.8000000       3.84179e-18       3.84179e-18
  75.9000000       3.85545e-18       3.85545e-18
  76.0000000       3.86911e-18       3.86911e-18
  76.1000000       3.88277e-18       3.88277e-18
  76.2000000       3.89643e-18       3.89643e-18
  76.3000000       3.91009e-18       3.91009e-18
  76.4000000       3.92375e-18       3.92375e-18
  76.5000000       3.93749e-18       3.93749e-18
  76.6000000       3.95168e-18       3.95168e-18
  76.7000000       3.96593e-18       3.96593e-18
  76.8000000       3.98019e-18       3.98019e-18
  76.9000000       3.99444e-18       3.99444e-18
  77.0000000       4.00869e-18       4.00869e-18
  77.1000000       4.02294e-18       4.02294e-18
  77.2000000       4.03720e-18       4.03720e-18
  77.3000000       4.05145e-18       4.05145e-18
  77.4000000       4.06570e-18       4.06570e-18
  77.5000000       4.07995e-18       4.07995e-18
  77.6000000       4.09421e-18       4.09421e-18
  77.7000000       4.10846e-18       4.10846e-18
  77.8000000       4.12271e-18       4.12271e-18
  77.9000000       4.13696e-18       4.13696e-18
  78.0000000       4.15122e-18       4.15122e-18
  78.1000000       4.16547e-18       4.16547e-18
  78.2000000       4.17972e-18       4.17972e-18
  78.3000000       4.19397e-18       4.19397e-18
  78.4000000       4.20823e-18       4.20823e-18
  78.5000000       4.22288e-18       4.22288e-18
  78.6000000       4.23774e-18       4.23774e-18
  78.7000000       4.25259e-18       4.25259e-18
  78.8000000       4.26745e-18       4.26745e-18
  78.9000000       4.28231e-18       4.28231e-18
  79.0000000       4.29716e-18       4.29716e-18
  79.1000000       4.31202e-18       4.31202e-18
  79.2000000       4.32688e-18       4.32688e-18
  79.3000000       4.34174e-18       4.34174e-18
  79.4000000       4.35659e-18       4.35659e-18
  79.5000000       4.37145e-18       4.37145e-18
  79.6000000       4.38631e-18       4.38631e-18
  79.7000000       4.40116e-18       4.40116e-18
  79.8000000       4.41602e-18       4.41602e-18
  79.9000000       4.43088e-18       4.43088e-18
  80.0000000       4.44573e-18       4.44573e-18
  80.1000000       4.46059e-18       4.46059e-18
  80.2000000       4.47545e-18       4.47545e-18
  80.3000000       4.49031e-18       4.49031e-18
  80.4000000       4.50519e-18       4.50519e-18
  80.5000000       4.52048e-18       4.52048e-18
  80.6000000       4.53590e-18       4.53590e-18
  80.7000000       4.55133e-18       4.55133e-18
  80.8000000       4.56675e-18       4.56675e-18
  80.9000000       4.58218e-18       4.58218e-18
  81.0000000       4.59760e-18       4.59760e-18
  81.1000000       4.61303e-18       4.61303e-18
  81.2000000       4.62845e-18       4.62845e-18
  81.3000000       4.64388e-18       4.64388e-18
  81.4000000       4.65930e-18       4.65930e-18
  81.5000000       4.67473e-18       4.67473e-18
  81.6000000       4.69015e-18       4.69015e-18
  81.7000000       4.70557e-18       4.70557e-18
  81.8000000       4.72100e-18       4.72100e-18
  81.9000000       4.73642e-18       4.73642e-18
  82.0000000       4.75185e-18       4.75185e-18
  82.1000000       4.76727e-18       4.76727e-18
  82.2000000       4.78270e-18       4.78270e-18
  82.3000000       4.79812e-18       4.79812e-18
  82.4000000       4.81355e-18       4.81355e-18
  82.5000000       4.82928e-18       4.82928e-18
  82.6000000       4.84537e-18       4.84537e-18
  82.7000000       4.86147e-18       4.86147e-18
  82.8000000       4.87757e-18       4.87757e-18
  82.9000000       4.89366e-18       4.89366e-18
  83.0000000       4.90976e-18       4.90976e-18
  83.1000000       4.92586e-18       4.92586e-18
  83.2000000       4.94195e-18       4.94195e-18
  83.3000000       4.95805e-18       4.95805e-18
  83.4000000       4.97414e-18       4.97414e-18
  83.5000000       4.99024e-18       4.99024e-18
  83.6000000       5.00634e-18       5.00634e-18
  83.7000000       5.02243e-18       5.02243e-18
  83.8000000       5.03853e-18       5.03853e-18
  83.9000000       5.05463e-18       5.05463e-18
  84.0000000       5.07072e-18       5.07072e-18
  84.1000000       5.08682e-18       5.08682e-18
  84.2000000       5.10292e-18       5.10292e-18
  84.3000000       5.11901e-18       5.11901e-18
  84.4000000       5.13511e-18       5.13511e-18
  84.5000000       5.15121e-18       5.15121e-18
  84.6000000       5.16767e-18       5.16767e-18
  84.7000000       5.18440e-18       5.18440e-18
  84.8000000       5.20112e-18       5.20112e-18
  84.9000000       5.21785e-18       5.21785e-18
  85.0000000       5.23458e-18       5.23458e-18
  85.1000000       5.25131e-18       5.25131e-18
  85.2000000       5.26803e-18       5.26803e-18
  85.3000000       5.28476e-18       5.28476e-18
  85.4000000       5.30149e-18       5.30149e-18
  85.5000000       5.31822e-18       5.31822e-18
  85.6000000       5.33494e-18       5.33494e-18
  85.7000000       5.35167e-18       5.35167e-18
  85.8000000       5.36840e-18       5.36840e-18
  85.9000000       5.38512e-18       5.38512e-18
  86.0000000       5.40185e-18       5.40185e-18
  86.1000000       5.41858e-18       5.41858e-18
  86.2000000       5.43531e-18       5.43531e-18
  86.3000000       5.45203e-18       5.45203e-18
  86.4000000       5.46876e-18       5.46876e-18
  86.5000000       5.48549e-18       5.48549e-18
  86.6000000       5.50222e-18       5.50222e-18
  86.7000000       5.51909e-18       5.51909e-18
  86.8000000       5.53642e-18       5.53642e-18
  86.9000000       5.55378e-18       5.55378e-18
  87.0000000       5.57114e-18       5.57114e-18
  87.1000000       5.58851e-18       5.58851e-18
  87.2000000       5.60587e-18       5.60587e-18
  87.3000000       5.62323e-18       5.62323e-18
  87.4000000       5.64059e-18       5.64059e-18
  87.5000000       5.65795e-18       5.65795e-18
  87.6000000       5.67532e-18       5.67532e-18
  87.7000000       5.69268e-18       5.69268e-18
  87.8000000       5.71004e-18       5.71004e-18
  87.9000000       5.72740e-18       5.72740e-18
  88.0000000       5.74477e-18       5.74477e-18
  88.1000000       5.76213e-18       5.76213e-18
  88.2000000       5.77949e-18       5.77949e-18
  88.3000000       5.79685e-18       5.79685e-18
  88.4000000       5.81422e-18       5.81422e-18
  88.5000000       5.83158e-18       5.83158e-18
  88.6000000       5.84894e-18       5.84894e-18
  88.7000000       5.86630e-18       5.86630e-18
  88.8000000       5.88367e-18       5.88367e-18
  88.9000000       5.90122e-18       5.90122e-18
  89.0000000       5.91929e-18       5.91929e-18
  89.1000000       5.93738e-18       5.93738e-18
  89.2000000       5.95547e-18       5.95547e-18
  89.3000000       5.97356e-18       5.97356e-18
  89.4000000       5.99165e-18       5.99165e-18
  89.5000000       6.00973e-18       6.00973e-18
  89.6000000       6.02782e-18       6.02782e-18
  89.7000000       6.04591e-18       6.04591e-18
  89.8000000       6.06400e-18       6.06400e-18
  89.9000000       6.08209e-18       6.08209e-18
  90.0000000       6.10018e-18       6.10018e-18
  90.1000000       6.11827e-18       6.11827e-18
  90.2000000       6.13636e-18       6.13636e-18
  90.3000000       6.15445e-18       6.15445e-18
  90.4000000       6.17254e-18       6.17254e-18
  90.5000000       6.19063e-18       6.19063e-18
  90.6000000       6.20872e-18       6.20872e-18
  90.7000000       6.22681e-18       6.22681e-18
  90.8000000       6.24490e-18       6.24490e-18
  90.9000000       6.26299e-18       6.26299e-18
  91.0000000       6.28108e-18       6.28108e-18
  91.1000000       6.06523e-18       6.06523e-18
  91.2000000       3.59791e-18       1.07503e-18
  91.3000000       6.63161e-18       0.00000e+00
  91.4000000       5.50284e-18       0.00000e+00
  91.5000000       7.24471e-18       0.00000e+00
  91.6000000       7.77524e-18       0.00000e+00
  91.7000000       5.38423e-18       0.00000e+00
  91.8000000       6.88040e-18       0.00000e+00
  91.9000000       8.98631e-18       0.00000e+00
  92.0000000       2.95011e-24       0.00000e+00
  92.1000000       1.20588e-17       0.00000e+00
  92.2000000       2.13312e-24       0.00000e+00
  92.3000000       1.67258e-17       0.00000e+00
  92.4000000       2.99686e-24       0.00000e+00
  92.5000000       2.49753e-24       0.00000e+00
  92.6000000       2.41890e-17       0.00000e+00
  92.7000000       6.26401e-24       0.00000e+00
  92.8000000       1.93752e-24       0.00000e+00
  92.9000000       2.49747e-24       0.00000e+00
  93.0000000       1.44616e-23       0.00000e+00
  93.1000000       3.69340e-17       0.00000e+00
  93.2000000       4.23349e-24       0.00000e+00
  93.3000000       2.07448e-24       0.00000e+00
  93.4000000       1.91688e-24       0.00000e+00
  93.5000000       2.44161e-24       0.00000e+00
  93.6000000       4.61574e-24       0.00000e+00
  93.7000000       2.88784e-23       0.00000e+00
  93.8000000       6.07597e-17       0.00000e+00
  93.9000000       1.03823e-23       0.00000e+00
  94.0000000       3.49656e-24       0.00000e+00
  94.1000000       2.28063e-24       0.00000e+00
  94.2000000       1.94347e-24       0.00000e+00
  94.3000000       1.92082e-24       0.00000e+00
  94.4000000       2.11059e-24       0.00000e+00
  94.5000000       2.56337e-24       0.00000e+00
  94.6000000       3.51887e-24       0.00000e+00
  94.7000000       5.81276e-24       0.00000e+00
  94.8000000       1.36932e-23       0.00000e+00
  94.9000000       1.19058e-22       0.00000e+00
  95.0000000       1.11394e-16       0.00000e+00
  95.1000000       2.78818e-23       0.00000e+00
  95.2000000       8.42211e-24       0.00000e+00
  95.3000000       4.52952e-24       0.00000e+00
  95.4000000       3.12349e-24       0.00000e+00
  95.5000000       2.48385e-24       0.00000e+00
  95.6000000       2.16449e-24       0.00000e+00
  95.7000000       2.00863e-24       0.00000e+00
  95.8000000       1.95138e-24       0.00000e+00
  95.9000000       1.96437e-24       0.00000e+00
  96.0000000       2.03669e-24       0.00000e+00
  96.1000000       2.16834e-24       0.00000e+00
  96.2000000       2.36847e-24       0.00000e+00
  96.3000000       2.65707e-24       0.00000e+00
  96.4000000       3.07039e-24       0.00000e+00
  96.5000000       3.67323e-24       0.00000e+00
  96.6000000       4.58614e-24       0.00000e+00
  96.7000000       6.05107e-24       0.00000e+00
  96.8000000       8.61134e-24       0.00000e+00
  96.9000000       1.37069e-23       0.00000e+00
  97.0000000       2.63168e-23       0.00000e+00
  97.1000000       7.54569e-23       0.00000e+00
  97.2000000       4.17537e-21       0.00000e+00
  97.3000000       2.42900e-16       0.00000e+00
  97.4000000       8.46239e-23       0.00000e+00
  97.5000000       2.82525e-23       0.00000e+00
  97.6000000       1.45495e-23       0.00000e+00
  97.7000000       9.13627e-24       0.00000e+00
  97.8000000       6.45566e-24       0.00000e+00
  97.9000000       4.93986e-24       0.00000e+00
  98.0000000       4.00521e-24       0.00000e+00
  98.1000000       3.39354e-24       0.00000e+00
  98.2000000       2.97625e-24       0.00000e+00
  98.3000000       2.68343e-24       0.00000e+00
  98.4000000       2.47447e-24       0.00000e+00
  98.5000000       2.32448e-24       0.00000e+00
  98.6000000       2.21759e-24       0.00000e+00
  98.7000000       2.14333e-24       0.00000e+00
  98.8000000       2.09464e-24       0.00000e+00
  98.9000000       2.06666e-24       0.00000e+00
  99.0000000       2.05600e-24       0.00000e+00
  99.1000000       2.06046e-24       0.00000e+00
  99.2000000       2.07841e-24       0.00000e+00
  99.3000000       2.10892e-24       0.00000e+00
  99.4000000       2.15149e-24       0.00000e+00
  99.5000000       2.20601e-24       0.00000e+00
  99.6000000       2.27271e-24       0.00000e+00
  99.7000000       2.35216e-24       0.00000e+00
  99.8000000       2.44526e-24       0.00000e+00
  99.9000000       2.55325e-24       0.00000e+00
 100.0000000       2.67780e-24       0.00000e+00
 100.1000000       2.82102e-24       0.00000e+00
 100.2000000       2.98560e-24       0.00000e+00
 100.3000000       3.17493e-24       0.00000e+00
 100.4000000       3.39323e-24       0.00000e+00
 100.5000000       3.64589e-24       0.00000e+00
 100.6000000       3.93972e-24       0.00000e+00
 100.7000000       4.28348e-24       0.00000e+00
 100.8000000       4.68851e-24       0.00000e+00
 100.9000000       5.16967e-24       0.00000e+00
 101.0000000       5.74677e-24       0.00000e+00
 101.1000000       6.44662e-24       0.00000e+00
 101.2000000       7.30623e-24       0.00000e+00
 101.3000000       8.37778e-24       0.00000e+00
 101.4000000       9.73676e-24       0.00000e+00
 101.5000000       1.14957e-23       0.00000e+00
 101.6000000       1.38282e-23       0.00000e+00
 101.7000000       1.70135e-23       0.00000e+00
 101.8000000       2.15248e-23       0.00000e+00
 101.9000000       2.82155e-23       0.00000e+00
 102.0000000       3.87574e-23       0.00000e+00
 102.1000000       5.68037e-23       0.00000e+00
 102.2000000       9.16819e-23       0.00000e+00
 102.3000000       1.73725e-22       0.00000e+00
 102.4000000       4.57465e-22       0.00000e+00
 102.5000000       4.58133e-21       0.00000e+00
 102.6000000       7.37380e-16       0.00000e+00
 102.7000000       9.01949e-22       0.00000e+00
 102.8000000       2.53819e-22       0.00000e+00
 102.9000000       1.20213e-22       0.00000e+00
 103.0000000       7.04504e-23       0.00000e+00
 103.1000000       4.65067e-23       0.00000e+00
 103.2000000       3.31521e-23       0.00000e+00
 103.3000000       2.49447e-23       0.00000e+00
 103.4000000       1.95409e-23       0.00000e+00
 103.5000000       1.57950e-23       0.00000e+00
 103.6000000       1.30926e-23       0.00000e+00
 103.7000000       1.10797e-23       0.00000e+00
 103.8000000       9.54099e-24       0.00000e+00
 103.9000000       8.33907e-24       0.00000e+00
 104.0000000       7.38303e-24       0.00000e+00
 104.1000000       6.61073e-24       0.00000e+00
 104.2000000       5.97853e-24       0.00000e+00
 104.3000000       5.45505e-24       0.00000e+00
 104.4000000       5.01727e-24       0.00000e+00
 104.5000000       4.64795e-24       0.00000e+00
 104.6000000       4.33402e-24       0.00000e+00
 104.7000000       4.06541e-24       0.00000e+00
 104.8000000       3.83423e-24       0.00000e+00
 104.9000000       3.63429e-24       0.00000e+00
 105.0000000       3.46060e-24       0.00000e+00
 105.1000000       3.30917e-24       0.00000e+00
 105.2000000       3.17675e-24       0.00000e+00
 105.3000000       3.06067e-24       0.00000e+00
 105.4000000       2.95873e-24       0.00000e+00
 105.5000000       2.86908e-24       0.00000e+00
 105.6000000       2.79021e-24       0.00000e+00
 105.7000000       2.72081e-24       0.00000e+00
 105.8000000       2.65979e-24       0.00000e+00
 105.9000000       2.60622e-24       0.00000e+00
 106.0000000       2.55931e-24       0.00000e+00
 106.1000000       2.51837e-24       0.00000e+00
 106.2000000       2.48282e-24       0.00000e+00
 106.3000000       2.45214e-24       0.00000e+00
 106.4000000       2.42588e-24       0.00000e+00
 106.5000000       2.40370e-24       0.00000e+00
 106.6000000       2.38520e-24       0.00000e+00
 106.7000000       2.37011e-24       0.00000e+00
 106.8000000       2.35821e-24       0.00000e+00
 106.9000000       2.34925e-24       0.00000e+00
 107.0000000       2.34299e-24       0.00000e+00
 107.1000000       2.33930e-24       0.00000e+00
 107.2000000       2.33864e-24       0.00000e+00
 107.3000000       2.33909e-24       0.00000e+00
 107.4000000       2.34208e-24       0.00000e+00
 107.5000000       2.34738e-24       0.00000e+00
 107.6000000       2.35447e-24       0.00000e+00
 107.7000000       2.36345e-24       0.00000e+00
 107.8000000       2.37424e-24       0.00000e+00
 107.9000000       2.38675e-24       0.00000e+00
 108.0000000       2.40096e-24       0.00000e+00
 108.1000000       2.41679e-24       0.00000e+00
 108.2000000       2.43420e-24       0.00000e+00
 108.3000000       2.45317e-24       0.00000e+00
 108.4000000       2.47367e-24       0.00000e+00
 108.5000000       2.49568e-24       0.00000e+00
 108.6000000       2.51918e-24       0.00000e+00
 108.7000000       2.54415e-24       0.00000e+00
 108.8000000       2.57057e-24       0.00000e+00
 108.9000000       2.59848e-24       0.00000e+00
 109.0000000       2.62782e-24       0.00000e+00
 109.1000000       2.65863e-24       0.00000e+00
 109.2000000       2.69092e-24       0.00000e+00
 109.3000000       2.72467e-24       0.00000e+00
 109.4000000       2.75992e-24       0.00000e+00
 109.5000000       2.79667e-24       0.00000e+00
 109.6000000       2.83493e-24       0.00000e+00
 109.7000000       2.87474e-24       0.00000e+00
 109.8000000       2.91613e-24       0.00000e+00
 109.9000000       2.95911e-24       0.00000e+00
 110.0000000       3.00372e-24       0.00000e+00
 110.1000000       3.04999e-24       0.00000e+00
 110.2000000       3.09796e-24       0.00000e+00
 110.3000000       3.14766e-24       0.00000e+00
 110.4000000       3.19915e-24       0.00000e+00
 110.5000000       3.25247e-24       0.00000e+00
 110.6000000       3.30767e-24       0.00000e+00
 110.7000000       3.36480e-24       0.00000e+00
 110.8000000       3.42391e-24       0.00000e+00
 110.9000000       3.48508e-24       0.00000e+00
 111.0000000       3.54836e-24       0.00000e+00
 111.1000000       3.61382e-24       0.00000e+00
 111.2000000       3.68153e-24       0.00000e+00
 111.3000000       3.75157e-24       0.00000e+00
 111.4000000       3.82404e-24       0.00000e+00
 111.5000000       3.89899e-24       0.00000e+00
 111.6000000       3.97653e-24       0.00000e+00
 111.7000000       4.05676e-24       0.00000e+00
 111.8000000       4.13978e-24       0.00000e+00
 111.9000000       4.22569e-24       0.00000e+00
 112.0000000       4.31462e-24       0.00000e+00
 112.1000000       4.40667e-24       0.00000e+00
 112.2000000       4.50198e-24       0.00000e+00
 112.3000000       4.60068e-24       0.00000e+00
 112.4000000       4.70292e-24       0.00000e+00
 112.5000000       4.80885e-24       0.00000e+00
 112.6000000       4.91862e-24       0.00000e+00
 112.7000000       5.03241e-24       0.00000e+00
 112.8000000       5.15040e-24       0.00000e+00
 112.9000000       5.27277e-24       0.00000e+00
 113.0000000       5.39974e-24       0.00000e+00
 113.1000000       5.53150e-24       0.00000e+00
 113.2000000       5.66831e-24       0.00000e+00
 113.3000000       5.81039e-24       0.00000e+00
 113.4000000       5.95799e-24       0.00000e+00
 113.5000000       6.11142e-24       0.00000e+00
 113.6000000       6.27093e-24       0.00000e+00
 113.7000000       6.43686e-24       0.00000e+00
 113.8000000       6.60953e-24       0.00000e+00
 113.9000000       6.78929e-24       0.00000e+00
 114.0000000       6.97652e-24       0.00000e+00
 114.1000000       7.17163e-24       0.00000e+00
 114.2000000       7.37504e-24       0.00000e+00
 114.3000000       7.58722e-24       0.00000e+00
 114.4000000       7.80866e-24       0.00000e+00
 114.5000000       8.03989e-24       0.00000e+00
 114.6000000       8.28148e-24       0.00000e+00
 114.7000000       8.53403e-24       0.00000e+00
 114.8000000       8.79821e-24       0.00000e+00
 114.9000000       9.07472e-24       0.00000e+00
 115.0000000       9.36432e-24       0.00000e+00
 115.1000000       9.66784e-24       0.00000e+00
 115.2000000       9.98615e-24       0.00000e+00
 115.3000000       1.03202e-23       0.00000e+00
 115.4000000       1.06711e-23       0.00000e+00
 115.5000000       1.10399e-23       0.00000e+00
 115.6000000       1.14278e-23       0.00000e+00
 115.7000000       1.18361e-23       0.00000e+00
 115.8000000       1.22664e-23       0.00000e+00
 115.9000000       1.27201e-23       0.00000e+00
 116.0000000       1.31991e-23       0.00000e+00
 116.1000000       1.37050e-23       0.00000e+00
 116.2000000       1.42401e-23       0.00000e+00
 116.3000000       1.48066e-23       0.00000e+00
 116.4000000       1.54068e-23       0.00000e+00
 116.5000000       1.60436e-23       0.00000e+00
 116.6000000       1.67199e-23       0.00000e+00
 116.7000000       1.74391e-23       0.00000e+00
 116.8000000       1.82047e-23       0.00000e+00
 116.9000000       1.90208e-23       0.00000e+00
 117.0000000       1.98920e-23       0.00000e+00
 117.1000000       2.08233e-23       0.00000e+00
 117.2000000       2.18202e-23       0.00000e+00
 117.3000000       2.28891e-23       0.00000e+00
 117.4000000       2.40369e-23       0.00000e+00
 117.5000000       2.52715e-23       0.00000e+00
 117.6000000       2.66019e-23       0.00000e+00
 117.7000000       2.80382e-23       0.00000e+00
 117.8000000       2.95919e-23       0.00000e+00
 117.9000000       3.12759e-23       0.00000e+00
 118.0000000       3.31052e-23       0.00000e+00
 118.1000000       3.50969e-23       0.00000e+00
 118.2000000       3.72707e-23       0.00000e+00
 118.3000000       3.96493e-23       0.00000e+00
 118.4000000       4.22591e-23       0.00000e+00
 118.5000000       4.51309e-23       0.00000e+00
 118.6000000       4.83009e-23       0.00000e+00
 118.7000000       5.18115e-23       0.00000e+00
 118.8000000       5.57131e-23       0.00000e+00
 118.9000000       6.00657e-23       0.00000e+00
 119.0000000       6.49413e-23       0.00000e+00
 119.1000000       7.04269e-23       0.00000e+00
 119.2000000       7.66279e-23       0.00000e+00
 119.3000000       8.36742e-23       0.00000e+00
 119.4000000       9.17258e-23       0.00000e+00
 119.5000000       1.00983e-22       0.00000e+00
 119.6000000       1.11698e-22       0.00000e+00
 119.7000000       1.24192e-22       0.00000e+00
 119.8000000       1.38882e-22       0.00000e+00
 119.9000000       1.56312e-22       0.00000e+00
 120.0000000       1.77207e-22       0.00000e+00
 120.1000000       2.02546e-22       0.00000e+00
 120.2000000       2.33684e-22       0.00000e+00
 120.3000000       2.72531e-22       0.00000e+00
 120.4000000       3.21852e-22       0.00000e+00
 120.5000000       3.85775e-22       0.00000e+00
 120.6000000       4.70683e-22       0.00000e+00
 120.7000000       5.86865e-22       0.00000e+00
 120.8000000       7.51798e-22       0.00000e+00
 120.9000000       9.97132e-22       0.00000e+00
 121.0000000       1.38515e-21       0.00000e+00
 121.1000000       2.05289e-21       0.00000e+00
 121.2000000       3.35369e-21       0.00000e+00
 121.3000000       6.45557e-21       0.00000e+00
 121.4000000       1.75217e-20       0.00000e+00
 121.5000000       2.24289e-19       0.00000e+00
 121.6000000       5.69994e-15       0.00000e+00
 121.7000000       2.94131e-20       0.00000e+00
 121.8000000       8.64210e-21       0.00000e+00
 121.9000000       4.13632e-21       0.00000e+00
 122.0000000       2.42764e-21       0.00000e+00
 122.1000000       1.59749e-21       0.00000e+00
 122.2000000       1.13159e-21       0.00000e+00
 122.3000000       8.43950e-22       0.00000e+00
 122.4000000       6.53879e-22       0.00000e+00
 122.5000000       5.21706e-22       0.00000e+00
 122.6000000       4.26067e-22       0.00000e+00
 122.7000000       3.54622e-22       0.00000e+00
 122.8000000       2.99838e-22       0.00000e+00
 122.9000000       2.56903e-22       0.00000e+00
 123.0000000       2.22625e-22       0.00000e+00
 123.1000000       1.94820e-22       0.00000e+00
 123.2000000       1.71953e-22       0.00000e+00
 123.3000000       1.52918e-22       0.00000e+00
 123.4000000       1.36903e-22       0.00000e+00
 123.5000000       1.23299e-22       0.00000e+00
 123.6000000       1.11645e-22       0.00000e+00
 123.7000000       1.01585e-22       0.00000e+00
 123.8000000       9.28391e-23       0.00000e+00
 123.9000000       8.51882e-23       0.00000e+00
 124.0000000       7.84562e-23       0.00000e+00
 124.1000000       7.25013e-23       0.00000e+00
 124.2000000       6.72079e-23       0.00000e+00
 124.3000000       6.24813e-23       0.00000e+00
 124.4000000       5.82431e-23       0.00000e+00
 124.5000000       5.44280e-23       0.00000e+00
 124.6000000       5.09814e-23       0.00000e+00
 124.7000000       4.78570e-23       0.00000e+00
 124.8000000       4.50159e-23       0.00000e+00
 124.9000000       4.24247e-23       0.00000e+00
 125.0000000       4.00547e-23       0.00000e+00
 125.1000000       3.78813e-23       0.00000e+00
 125.2000000       3.58834e-23       0.00000e+00
 125.3000000       3.40425e-23       0.00000e+00
 125.4000000       3.23423e-23       0.00000e+00
 125.5000000       3.07690e-23       0.00000e+00
 125.6000000       2.93101e-23       0.00000e+00
 125.7000000       2.79547e-23       0.00000e+00
