# Numerical radiation field:  solar
# wavelength: nm
# intensity: photons.s-1.cm-2.nm-1
# wavelength intensity
88.35030 2.69913e+04
88.35474 2.69436e+04
88.35918 2.70977e+04
88.36362 2.73467e+04
88.36806 2.73331e+04
88.37250 2.72319e+04
88.37694 2.67101e+04
88.38138 2.63630e+04
88.38582 2.62626e+04
88.39025 2.61176e+04
88.39469 2.59363e+04
88.39913 2.58119e+04
88.40357 2.53811e+04
88.40801 2.50854e+04
88.41245 2.54387e+04
88.41689 2.62100e+04
88.42133 2.67274e+04
88.42577 2.65543e+04
88.43021 2.67517e+04
88.43465 2.65609e+04
88.43908 2.64397e+04
88.44352 2.64722e+04
88.44796 2.65534e+04
88.45240 2.65609e+04
88.45684 2.66409e+04
88.46128 2.72908e+04
88.46572 2.82511e+04
88.47016 2.80523e+04
88.47460 2.81732e+04
88.47904 2.78897e+04
88.48348 2.77308e+04
88.48792 2.73455e+04
88.49236 2.67850e+04
88.49679 2.66143e+04
88.50123 2.70081e+04
88.50567 2.75674e+04
88.51011 2.74523e+04
88.51455 2.73659e+04
88.51899 2.76112e+04
88.52343 2.75386e+04
88.52787 2.73080e+04
88.53231 2.68113e+04
88.53675 2.65275e+04
88.54119 2.69081e+04
88.54563 2.69438e+04
88.55007 2.67950e+04
88.55451 2.68892e+04
88.55895 2.69897e+04
88.56338 2.69587e+04
88.56782 2.62049e+04
88.57226 2.61624e+04
88.57670 2.68325e+04
88.58114 2.78288e+04
88.58558 2.79676e+04
88.59002 2.68966e+04
88.59446 2.62039e+04
88.59890 2.59554e+04
88.60334 2.60154e+04
88.60778 2.66236e+04
88.61222 2.70315e+04
88.61666 2.76026e+04
88.62110 2.82617e+04
88.62554 2.92341e+04
88.62998 2.94436e+04
88.63442 2.91821e+04
88.63886 2.79176e+04
88.64330 2.75415e+04
88.64774 2.70419e+04
88.65218 2.67231e+04
88.65662 2.76487e+04
88.66106 2.84687e+04
88.66550 2.80302e+04
88.66994 2.84720e+04
88.67438 2.79588e+04
88.67882 2.72226e+04
88.68326 2.73301e+04
88.68770 2.73544e+04
88.69214 2.75765e+04
88.69657 2.78967e+04
88.70101 2.80700e+04
88.70546 2.88825e+04
88.70990 2.88798e+04
88.71434 2.89694e+04
88.71877 2.88527e+04
88.72321 2.83833e+04
88.72765 2.80844e+04
88.73210 2.74594e+04
88.73654 2.74273e+04
88.74098 2.78344e+04
88.74541 2.83224e+04
88.74985 2.83347e+04
88.75429 2.75499e+04
88.75874 2.73275e+04
88.76318 2.73217e+04
88.76762 2.72946e+04
88.77205 2.79879e+04
88.77649 2.90303e+04
88.78093 2.99163e+04
88.78538 3.04090e+04
88.78982 3.05455e+04
88.79426 2.96665e+04
88.79869 2.89380e+04
88.80314 2.86611e+04
88.80758 2.83465e+04
88.81202 2.83058e+04
88.81646 2.82163e+04
88.82090 2.77491e+04
88.82534 2.75081e+04
88.82978 2.72440e+04
88.83422 2.74816e+04
88.83866 2.76633e+04
88.84310 2.76055e+04
88.84754 2.78632e+04
88.85198 2.71236e+04
88.85642 2.73854e+04
88.86086 2.73939e+04
88.86530 2.81632e+04
88.86974 2.86999e+04
88.87418 2.95763e+04
88.87862 3.04166e+04
88.88306 3.04528e+04
88.88750 3.01497e+04
88.89194 2.93018e+04
88.89638 2.89920e+04
88.90082 2.88832e+04
88.90526 2.94988e+04
88.90970 2.96009e+04
88.91414 2.86523e+04
88.91858 2.81697e+04
88.92302 2.81088e+04
88.92746 2.80347e+04
88.93191 2.80613e+04
88.93635 2.85696e+04
88.94079 2.90221e+04
88.94523 2.95324e+04
88.94967 2.96814e+04
88.95411 2.88023e+04
88.95855 2.85316e+04
88.96299 2.84542e+04
88.96743 2.82783e+04
88.97187 2.85456e+04
88.97631 2.83848e+04
88.98075 2.79848e+04
88.98519 2.75583e+04
88.98963 2.74508e+04
88.99407 2.77585e+04
88.99851 2.82886e+04
89.00296 2.91676e+04
89.00740 2.98373e+04
89.01184 2.96103e+04
89.01628 2.90210e+04
89.02072 2.84593e+04
89.02516 2.86656e+04
89.02960 2.96362e+04
89.03404 2.97587e+04
89.03848 2.96845e+04
89.04292 3.01597e+04
89.04736 2.98340e+04
89.05180 2.97432e+04
89.05624 2.94384e+04
89.06069 2.89783e+04
89.06513 2.90606e+04
89.06957 2.92482e+04
89.07401 2.94052e+04
89.07845 2.93639e+04
89.08289 2.92334e+04
89.08733 2.92037e+04
89.09177 2.90805e+04
89.09621 2.86855e+04
89.10065 2.78365e+04
89.10510 2.75647e+04
89.10954 2.76914e+04
89.11398 2.84130e+04
89.11842 2.93462e+04
89.12286 2.99952e+04
89.12730 3.06763e+04
89.13174 3.09594e+04
89.13618 3.03697e+04
89.14062 2.97680e+04
89.14506 3.01421e+04
89.14951 3.02169e+04
89.15395 3.01461e+04
89.15839 2.99460e+04
89.16283 3.01417e+04
89.16727 3.04768e+04
89.17171 3.12422e+04
89.17615 3.08517e+04
89.18059 3.06018e+04
89.18503 3.01159e+04
89.18948 2.99043e+04
89.19392 2.95992e+04
89.19836 2.90446e+04
89.20080 2.87116e+04
89.20524 2.92279e+04
89.20968 2.93388e+04
89.21412 2.97875e+04
89.21856 2.98285e+04
89.22301 2.93292e+04
89.22745 2.89373e+04
89.23189 2.86879e+04
89.23633 2.88929e+04
89.24077 2.93142e+04
89.24521 3.00039e+04
89.24965 3.04429e+04
89.25410 3.08267e+04
89.25854 3.09979e+04
89.26298 3.05983e+04
89.26742 3.00242e+04
89.27186 2.96912e+04
89.27630 2.89079e+04
89.28074 2.85623e+04
89.28519 2.86290e+04
89.28963 2.86054e+04
89.29407 2.83843e+04
89.29819 2.82523e+04
89.30263 2.83660e+04
89.30706 2.88547e+04
89.31149 2.88938e+04
89.31593 2.92505e+04
89.32036 2.94444e+04
89.32480 2.95242e+04
89.32923 2.95310e+04
89.33367 3.00140e+04
89.33810 3.00129e+04
89.34254 2.98836e+04
89.34697 2.95810e+04
89.35140 2.90781e+04
89.35584 2.82186e+04
89.36027 2.75882e+04
89.36471 2.77669e+04
89.36914 2.82968e+04
89.37358 2.94979e+04
89.37801 2.99260e+04
89.38245 3.01596e+04
89.38688 2.95386e+04
89.39132 2.95240e+04
89.39575 2.98376e+04
89.40018 2.95512e+04
89.40462 2.90415e+04
89.40905 2.91314e+04
89.41349 2.92225e+04
89.41792 2.88118e+04
89.42236 2.94734e+04
89.42679 2.97256e+04
89.43123 3.07280e+04
89.43566 3.10698e+04
89.44010 3.10970e+04
89.44453 3.10216e+04
89.44897 3.03892e+04
89.45340 2.96713e+04
89.45784 2.97957e+04
89.46227 2.97001e+04
89.46671 2.97445e+04
89.47114 2.95701e+04
89.47558 2.99890e+04
89.48001 3.03976e+04
89.48444 3.04158e+04
89.48888 2.96634e+04
89.49331 2.90674e+04
89.49775 2.97480e+04
89.50218 3.06810e+04
89.50662 3.27037e+04
89.51105 3.56728e+04
89.51549 3.84389e+04
89.51992 3.90951e+04
89.52436 3.72708e+04
89.52879 3.50461e+04
89.53323 3.29054e+04
89.53766 3.12705e+04
89.54210 3.07066e+04
89.54653 3.05701e+04
89.55097 3.06406e+04
89.55540 3.05620e+04
89.55984 3.02815e+04
89.56427 3.00237e+04
89.56871 2.96050e+04
89.57314 2.93571e+04
89.57758 2.94514e+04
89.58201 2.91993e+04
89.58645 2.88494e+04
89.59088 2.90026e+04
89.59532 2.92253e+04
89.59975 2.91516e+04
89.60419 2.94106e+04
89.60863 2.95197e+04
89.61306 2.92122e+04
89.61750 2.92512e+04
89.62193 2.99438e+04
89.62637 3.04546e+04
89.63080 3.05712e+04
89.63524 3.02623e+04
89.63967 3.03619e+04
89.64411 3.01730e+04
89.64854 3.00120e+04
89.65298 3.03643e+04
89.65741 3.04668e+04
89.66185 3.00465e+04
89.66628 2.98210e+04
89.67072 2.93327e+04
89.67515 2.92129e+04
89.67959 2.91190e+04
89.68403 2.91202e+04
89.68846 2.88296e+04
89.69290 2.83175e+04
89.69733 2.82117e+04
89.70177 2.86757e+04
89.70620 2.93516e+04
89.71064 2.99991e+04
89.71507 2.97917e+04
89.71951 2.95781e+04
89.72394 2.94944e+04
89.72838 2.94241e+04
89.73282 2.92681e+04
89.73725 2.96802e+04
89.74169 2.94777e+04
89.74612 2.93627e+04
89.75056 3.01054e+04
89.75499 3.08968e+04
89.75943 3.09862e+04
89.76386 3.11824e+04
89.76830 3.13603e+04
89.77273 3.11301e+04
89.77717 3.09407e+04
89.78161 3.03240e+04
89.78604 3.00468e+04
89.79048 3.06824e+04
89.79491 3.10317e+04
89.79935 3.10580e+04
89.80379 3.05774e+04
89.80822 3.09902e+04
89.81266 3.10541e+04
89.81709 3.04793e+04
89.82153 2.97530e+04
89.82596 3.01888e+04
89.83040 3.03883e+04
89.83484 3.03323e+04
89.83927 2.99632e+04
89.84371 2.98815e+04
89.84814 3.02342e+04
89.85258 3.02298e+04
89.85702 2.96214e+04
89.86145 2.92243e+04
89.86589 3.04871e+04
89.87032 3.12761e+04
89.87476 3.13288e+04
89.87919 3.01727e+04
89.88363 2.91386e+04
89.88807 2.92584e+04
89.89250 2.95879e+04
89.89694 3.03461e+04
89.90138 3.06472e+04
89.90581 3.06419e+04
89.91025 3.15815e+04
89.91468 3.26443e+04
89.91912 3.32696e+04
89.92355 3.26267e+04
89.92799 3.16557e+04
89.93243 3.12350e+04
89.93686 3.07073e+04
89.94130 3.07539e+04
89.94573 3.12261e+04
89.95017 3.17326e+04
89.95461 3.19471e+04
89.95904 3.19273e+04
89.96348 3.14455e+04
89.96792 3.12024e+04
89.97235 3.08606e+04
89.97679 3.05802e+04
89.98122 3.06830e+04
89.98566 3.08927e+04
89.99010 3.14373e+04
89.99453 3.24640e+04
89.99897 3.28621e+04
90.00341 3.25091e+04
90.00784 3.25301e+04
90.01228 3.27614e+04
90.01672 3.21165e+04
90.02115 3.16029e+04
90.02559 3.15975e+04
90.03002 3.18793e+04
90.03446 3.20038e+04
90.03890 3.16802e+04
90.04333 3.09961e+04
90.04777 3.05968e+04
90.05221 3.05281e+04
90.05664 3.06769e+04
90.06108 3.13878e+04
90.06552 3.25802e+04
90.06995 3.38416e+04
90.07439 3.44305e+04
90.07882 3.42637e+04
90.08326 3.37458e+04
90.08770 3.30608e+04
90.09213 3.23620e+04
90.09657 3.25349e+04
90.10101 3.25072e+04
90.10545 3.20662e+04
90.10988 3.15063e+04
90.11432 3.11690e+04
90.11875 3.11557e+04
90.12319 3.13953e+04
90.12763 3.12711e+04
90.13206 3.14244e+04
90.13650 3.10250e+04
90.14094 3.08133e+04
90.14537 3.07014e+04
90.14981 3.08069e+04
90.15425 3.17509e+04
90.15869 3.26669e+04
90.16312 3.32450e+04
90.16756 3.41759e+04
90.17199 3.40286e+04
90.17643 3.35550e+04
90.18087 3.25937e+04
90.18530 3.26552e+04
90.18974 3.25865e+04
90.19418 3.30227e+04
90.19862 3.32918e+04
90.20305 3.22404e+04
90.20749 3.15778e+04
90.21193 3.18080e+04
90.21636 3.14515e+04
90.22080 3.18879e+04
90.22524 3.22774e+04
90.22967 3.29449e+04
90.23411 3.32139e+04
90.23855 3.29848e+04
90.24299 3.30733e+04
90.24742 3.31305e+04
90.25186 3.28841e+04
90.25630 3.30156e+04
90.26073 3.28473e+04
90.26517 3.25211e+04
90.26961 3.14825e+04
90.27404 3.10543e+04
90.27848 3.09381e+04
90.28292 3.12602e+04
90.28736 3.21199e+04
90.29179 3.31675e+04
90.29623 3.37231e+04
90.30067 3.36272e+04
90.30510 3.26744e+04
90.30954 3.19169e+04
90.31398 3.22413e+04
90.31842 3.34731e+04
90.32285 3.38756e+04
90.32729 3.38135e+04
90.33173 3.41941e+04
90.33616 3.49878e+04
90.34060 3.59114e+04
90.34504 3.85488e+04
90.34948 4.39651e+04
90.35391 5.30594e+04
90.35835 5.85269e+04
90.36279 5.60329e+04
90.36723 4.72866e+04
90.37166 4.08312e+04
90.37610 3.89676e+04
90.38054 4.12142e+04
90.38497 4.67365e+04
90.38941 5.39049e+04
90.39385 5.98654e+04
90.39829 6.47217e+04
90.40272 7.22825e+04
90.40716 8.46203e+04
90.41160 9.48251e+04
90.41604 9.28073e+04
90.42047 7.70910e+04
90.42491 5.81551e+04
90.42935 4.59340e+04
90.43379 4.25556e+04
90.43822 4.43243e+04
90.44266 4.84158e+04
90.44710 4.98038e+04
90.45154 4.67165e+04
90.45597 4.24812e+04
90.46041 3.91668e+04
90.46485 3.64998e+04
90.46929 3.52856e+04
90.47373 3.43399e+04
90.47816 3.38906e+04
90.48260 3.38121e+04
90.48704 3.31579e+04
90.49148 3.30373e+04
90.49591 3.35371e+04
90.50035 3.38721e+04
90.50479 3.38596e+04
90.50923 3.36264e+04
90.51366 3.31225e+04
90.51810 3.23327e+04
90.52254 3.21883e+04
90.52698 3.23831e+04
90.53141 3.32781e+04
90.53585 3.40320e+04
90.54029 3.46763e+04
90.54473 3.50889e+04
90.54917 3.47265e+04
90.55360 3.45857e+04
90.55804 3.39468e+04
90.56248 3.32876e+04
90.56692 3.26265e+04
90.57136 3.22805e+04
90.57579 3.22991e+04
90.58023 3.25423e+04
90.58467 3.24041e+04
90.58911 3.16417e+04
90.59355 3.13676e+04
90.59798 3.13104e+04
90.59813 3.51290e+04
90.60256 3.46513e+04
90.60699 3.48513e+04
90.61142 3.51858e+04
90.61585 3.50742e+04
90.62028 3.57137e+04
90.62471 3.59707e+04
90.62914 3.61277e+04
90.63357 3.64934e+04
90.63801 3.69760e+04
90.64244 3.70166e+04
90.64687 3.69457e+04
90.65130 3.65409e+04
90.65573 3.58463e+04
90.66016 3.47362e+04
90.66459 3.38273e+04
90.66902 3.40578e+04
90.67345 3.47934e+04
90.67788 3.67825e+04
90.68231 3.82694e+04
90.68675 3.80358e+04
90.69118 3.71494e+04
90.69561 3.68903e+04
90.70004 3.66209e+04
90.70447 3.58987e+04
90.70890 3.52792e+04
90.71333 3.52212e+04
90.71776 3.54485e+04
90.72219 3.53434e+04
90.72662 3.59438e+04
90.73105 3.63889e+04
90.73549 3.69008e+04
90.73992 3.78016e+04
90.74435 3.77692e+04
90.74878 3.77724e+04
90.75321 3.72078e+04
90.75764 3.64875e+04
90.76207 3.62331e+04
90.76650 3.63672e+04
90.77093 3.62140e+04
90.77536 3.60466e+04
90.77980 3.68077e+04
90.78423 3.72079e+04
90.78866 3.67954e+04
90.79309 3.55477e+04
90.79752 3.46733e+04
90.80195 3.41315e+04
90.80638 3.38828e+04
90.81082 3.37844e+04
90.81525 3.45685e+04
90.81968 3.49416e+04
90.82411 3.56698e+04
90.82854 3.62799e+04
90.83297 3.70551e+04
90.83740 3.69718e+04
90.84183 3.68383e+04
90.84627 3.70459e+04
90.85070 3.73470e+04
90.85513 3.76104e+04
90.85956 3.74005e+04
90.86399 3.72644e+04
90.86842 3.66236e+04
90.87285 3.61355e+04
90.87729 3.60917e+04
90.88172 3.62648e+04
90.88615 3.59095e+04
90.89058 3.57075e+04
90.89501 3.54923e+04
90.89944 3.56545e+04
90.90387 3.59400e+04
90.90830 3.68044e+04
90.91274 3.66667e+04
90.91717 3.62043e+04
90.92160 3.62048e+04
90.92603 3.67762e+04
90.93046 3.79654e+04
90.93489 3.82369e+04
90.93933 3.72178e+04
90.94376 3.70260e+04
90.94819 3.70803e+04
90.95262 3.70316e+04
90.95705 3.70587e+04
90.96148 3.73526e+04
90.96592 3.68626e+04
90.97035 3.62459e+04
90.97478 3.60764e+04
90.97921 3.56500e+04
90.98364 3.57343e+04
90.98807 3.55422e+04
90.99251 3.52780e+04
90.99694 3.49026e+04
91.00137 3.45123e+04
91.00580 3.50474e+04
91.01023 3.61359e+04
91.01467 3.64512e+04
91.01910 3.63947e+04
91.02353 3.63492e+04
91.02796 3.62603e+04
91.03239 3.60112e+04
91.03682 3.60786e+04
91.04126 3.64211e+04
91.04569 3.64329e+04
91.05012 3.67076e+04
91.05455 3.74275e+04
91.05899 3.82437e+04
91.06342 3.81433e+04
91.06785 3.83891e+04
91.07228 3.81995e+04
91.07671 3.84271e+04
91.08115 3.79295e+04
91.08558 3.72176e+04
91.09001 3.72899e+04
91.09444 3.79922e+04
91.09887 3.82524e+04
91.10331 3.78990e+04
91.10774 3.78097e+04
91.11217 3.83106e+04
91.11660 3.85599e+04
91.12103 3.76557e+04
91.12547 3.71674e+04
91.12990 3.71813e+04
91.13433 3.74284e+04
91.13876 3.71002e+04
91.14319 3.69904e+04
91.14763 3.69352e+04
91.15206 3.75119e+04
91.15649 3.73649e+04
91.16092 3.65334e+04
91.16536 3.64117e+04
91.16979 3.69641e+04
91.17422 3.85377e+04
91.17865 3.86541e+04
91.18308 3.72906e+04
91.18752 3.60884e+04
91.19195 3.56062e+04
91.19638 3.62228e+04
91.20281 3.70966e+04
91.20725 3.69279e+04
91.21168 3.73832e+04
91.21611 3.86291e+04
91.22054 3.99306e+04
91.22498 4.05386e+04
91.22941 3.99738e+04
91.23384 3.86865e+04
91.23827 3.80117e+04
91.24271 3.76650e+04
91.24714 3.72766e+04
91.25157 3.80934e+04
91.25600 3.90870e+04
91.26044 3.94295e+04
91.26487 3.97179e+04
91.26930 3.90821e+04
91.27373 3.90313e+04
91.27817 3.86475e+04
91.28260 3.83607e+04
91.28703 3.81942e+04
91.29146 3.83646e+04
91.29590 3.88811e+04
91.30033 4.00276e+04
91.30476 4.00930e+04
91.30919 3.98919e+04
91.31363 3.98109e+04
91.31806 3.90390e+04
91.32249 3.84285e+04
91.32693 3.75067e+04
91.33136 3.71312e+04
91.33579 3.77644e+04
91.34022 3.80937e+04
91.34466 3.82455e+04
91.34909 3.76118e+04
91.35352 3.70528e+04
91.35795 3.64928e+04
91.36239 3.62031e+04
91.36682 3.68555e+04
91.37125 3.78325e+04
91.37569 3.93277e+04
91.38012 3.99001e+04
91.38455 3.88850e+04
91.38898 3.71260e+04
91.39342 3.57842e+04
91.39785 3.61245e+04
91.40228 3.61424e+04
91.40672 3.44695e+04
91.41115 3.23716e+04
91.41558 3.12513e+04
91.42002 3.20514e+04
91.42445 3.40309e+04
91.42888 3.43391e+04
91.43331 3.16394e+04
91.43775 2.82127e+04
91.44218 2.60920e+04
91.44661 2.73132e+04
91.45105 3.08855e+04
91.45548 3.28511e+04
91.45991 3.29808e+04
91.46434 3.05771e+04
91.46878 2.60120e+04
91.47321 2.32141e+04
91.47764 2.44154e+04
91.48208 2.89310e+04
91.48651 3.30190e+04
91.49094 3.43060e+04
91.49538 3.23559e+04
91.49981 2.76358e+04
91.50424 2.14891e+04
91.50868 1.69651e+04
91.51311 1.66130e+04
91.51754 2.01399e+04
91.52198 2.57192e+04
91.52641 3.07744e+04
91.53084 3.39171e+04
91.53528 3.37218e+04
91.53971 2.96518e+04
91.54414 2.32200e+04
91.54858 1.80917e+04
91.55301 1.76655e+04
91.55744 2.04342e+04
91.56188 2.36782e+04
91.56631 2.54950e+04
91.57074 2.85780e+04
91.57518 3.18491e+04
91.57961 3.42394e+04
91.58404 3.51161e+04
91.58848 3.59394e+04
91.59291 3.70388e+04
91.59734 3.82587e+04
91.60178 3.67276e+04
91.60621 2.94177e+04
91.61065 1.94314e+04
91.61508 1.27666e+04
91.61951 1.10221e+04
91.62395 1.36256e+04
91.62838 1.96950e+04
91.63281 2.69004e+04
91.63725 3.31884e+04
91.64168 3.59196e+04
91.64611 3.46244e+04
91.65055 3.01531e+04
91.65498 2.52371e+04
91.65941 2.42238e+04
91.66385 3.02946e+04
91.66828 3.83885e+04
91.67272 3.89137e+04
91.67715 3.09927e+04
91.68158 2.09455e+04
91.68602 1.40455e+04
91.69045 1.01636e+04
91.69488 9.83735e+03
91.69932 1.21707e+04
91.70375 1.68647e+04
91.70819 2.35436e+04
91.71262 2.95911e+04
91.71705 3.36965e+04
91.72149 3.46942e+04
91.72592 3.19696e+04
91.73036 2.54426e+04
91.73479 1.72412e+04
91.73922 1.10027e+04
91.74366 7.18360e+03
91.74809 5.07785e+03
91.75252 3.88475e+03
91.75696 3.17519e+03
91.76139 2.95973e+03
91.76583 3.24120e+03
91.77026 3.54011e+03
91.77469 4.18674e+03
91.77913 4.64979e+03
91.78356 5.71408e+03
91.78800 7.47266e+03
91.79243 1.08549e+04
91.79686 1.64647e+04
91.80130 2.42792e+04
91.80573 3.12771e+04
91.81017 3.52483e+04
91.81460 3.55905e+04
91.81903 3.26570e+04
91.82347 2.62754e+04
91.82790 1.85982e+04
91.83234 1.22106e+04
91.83677 8.12848e+03
91.84121 5.57522e+03
91.84564 3.98264e+03
91.85007 3.02824e+03
91.85451 2.74409e+03
91.85894 2.46026e+03
91.86338 2.59942e+03
91.86781 2.85907e+03
91.87225 3.08033e+03
91.87668 3.08728e+03
91.88111 2.93466e+03
91.88555 3.01048e+03
91.88998 2.98578e+03
91.89442 3.06566e+03
91.89885 3.31556e+03
91.90329 3.79273e+03
91.90772 4.83864e+03
91.91215 7.25651e+03
91.91659 1.16637e+04
91.92102 1.91522e+04
91.92546 2.80025e+04
91.92989 3.53141e+04
91.93433 3.86014e+04
91.93876 3.80282e+04
91.94320 3.31802e+04
91.94763 2.46002e+04
91.95207 1.60499e+04
91.95650 1.10589e+04
91.96093 9.31825e+03
91.96537 8.60985e+03
91.96980 6.88364e+03
91.97424 4.74143e+03
91.97867 3.47669e+03
91.98311 3.30369e+03
91.98754 3.63101e+03
91.99198 3.80931e+03
91.99641 3.23050e+03
92.00084 2.37370e+03
92.00528 1.86072e+03
92.00971 1.79981e+03
92.01415 1.76185e+03
92.01858 1.77720e+03
92.02302 1.65185e+03
92.02745 1.62075e+03
92.03070 1.80013e+03
92.03512 1.83864e+03
92.03955 2.04642e+03
92.04398 2.46607e+03
92.04841 2.94369e+03
92.05283 3.62132e+03
92.05726 4.23651e+03
92.06169 5.22932e+03
92.06612 7.10484e+03
92.07054 1.02207e+04
92.07497 1.55642e+04
92.07940 2.31406e+04
92.08383 3.00604e+04
92.08825 3.50405e+04
92.09268 3.82758e+04
92.09711 3.92925e+04
92.10154 3.72029e+04
92.10596 3.05666e+04
92.11039 2.20628e+04
92.11482 1.41700e+04
92.11925 9.11281e+03
92.12368 6.43216e+03
92.12810 4.66320e+03
92.13253 3.62620e+03
92.13696 2.99269e+03
92.14139 2.70383e+03
92.14581 2.86356e+03
92.15024 3.49727e+03
92.15467 4.05445e+03
92.15910 3.92526e+03
92.16352 3.04644e+03
92.16795 2.58336e+03
92.17238 3.09960e+03
92.17681 5.00135e+03
92.18124 7.71683e+03
92.18566 9.63314e+03
92.19009 1.07455e+04
92.19452 1.21404e+04
92.19895 1.39202e+04
92.20337 1.39022e+04
92.20780 1.11244e+04
92.21223 7.98909e+03
92.21666 5.78100e+03
92.22109 4.33386e+03
92.22552 3.15168e+03
92.22994 2.50385e+03
92.23437 2.56459e+03
92.23880 3.20041e+03
92.24323 4.33748e+03
92.24765 5.37157e+03
92.25208 5.70532e+03
92.25651 5.24854e+03
92.26094 4.59206e+03
92.26537 4.24098e+03
92.26980 4.07395e+03
92.27422 4.39190e+03
92.27865 4.83177e+03
92.28308 6.04521e+03
92.28751 8.54497e+03
92.29193 1.36076e+04
92.29636 2.11692e+04
92.30079 3.07988e+04
92.30522 3.94983e+04
92.30965 4.53003e+04
92.31408 4.84951e+04
92.31850 5.03202e+04
92.32293 4.78776e+04
92.32736 3.99381e+04
92.33179 2.89428e+04
92.33622 1.89277e+04
92.34065 1.21018e+04
92.34507 8.10002e+03
92.34950 6.19863e+03
92.35393 5.27886e+03
92.35836 4.54719e+03
92.36279 3.96964e+03
92.36722 4.11952e+03
92.37164 4.44198e+03
92.37607 4.64430e+03
92.38050 4.21650e+03
92.38493 3.29655e+03
92.38936 2.51390e+03
92.39379 2.02173e+03
92.39821 2.05079e+03
92.40264 2.43989e+03
92.40707 3.30296e+03
92.41150 4.07890e+03
92.41593 4.75250e+03
92.42036 5.34786e+03
92.42478 5.96847e+03
92.42921 6.15235e+03
92.43364 5.18312e+03
92.43807 3.74565e+03
92.44250 2.51026e+03
92.44693 1.74984e+03
92.45136 1.35870e+03
92.45579 1.11702e+03
92.46021 9.67728e+02
92.46464 9.03734e+02
92.46907 9.24034e+02
92.47350 1.02717e+03
92.47793 1.38487e+03
92.48236 2.28971e+03
92.48679 4.26505e+03
92.49121 7.13068e+03
92.49564 8.24014e+03
92.50007 6.53435e+03
92.50450 3.72598e+03
92.50893 2.09125e+03
92.51336 1.47031e+03
92.51779 1.25895e+03
92.52222 1.24628e+03
92.52665 1.37682e+03
92.53107 1.84373e+03
92.53550 2.69413e+03
92.53993 3.64582e+03
92.54436 3.70143e+03
92.54879 2.82618e+03
92.55322 2.03948e+03
92.55765 1.70209e+03
92.56208 1.73430e+03
92.56651 1.95732e+03
92.57093 2.58986e+03
92.57536 3.60632e+03
92.57979 4.45936e+03
92.58422 5.17635e+03
92.58865 6.10967e+03
92.59308 8.10270e+03
92.59751 1.25629e+04
92.60194 1.97449e+04
92.60637 2.99802e+04
92.61079 4.05028e+04
92.61522 4.77516e+04
92.61965 5.10596e+04
92.62408 5.02702e+04
92.62851 4.62917e+04
92.63294 3.80886e+04
92.63737 2.71450e+04
92.64180 1.75059e+04
92.64623 1.11122e+04
92.65066 7.03963e+03
92.65509 4.88100e+03
92.65952 3.59204e+03
92.66394 2.91836e+03
92.66837 2.93435e+03
92.67280 3.30660e+03
92.67723 3.98756e+03
92.68166 4.43186e+03
92.68609 4.48080e+03
92.69052 3.98284e+03
92.69495 2.76815e+03
92.69938 1.80926e+03
92.70381 1.51249e+03
92.70824 1.52646e+03
92.71267 1.69029e+03
92.71710 1.75887e+03
92.72153 1.49512e+03
92.72596 1.26200e+03
92.73038 1.29395e+03
92.73481 1.48951e+03
92.73924 1.59367e+03
92.74367 1.37543e+03
92.74810 1.14005e+03
92.75253 9.52274e+02
92.75696 8.59461e+02
92.76139 8.91808e+02
92.76582 1.00237e+03
92.77025 1.27116e+03
92.77468 1.89093e+03
92.77911 2.51592e+03
92.78354 2.75798e+03
92.78797 2.46594e+03
92.79240 1.90097e+03
92.79683 1.53922e+03
92.80126 1.42073e+03
92.80569 1.38905e+03
92.81012 1.33309e+03
92.81455 1.18232e+03
92.81898 1.08535e+03
92.82341 1.01540e+03
92.82783 9.87634e+02
92.83227 1.14295e+03
92.83670 1.34777e+03
92.84113 1.56430e+03
92.84555 1.73691e+03
92.84998 1.63944e+03
92.85441 1.36536e+03
92.85884 1.16867e+03
92.86327 1.07251e+03
92.86770 1.03431e+03
92.87213 1.03277e+03
92.87656 1.05111e+03
92.88099 9.69310e+02
92.88542 8.76134e+02
92.88985 8.31879e+02
92.89311 8.67869e+02
92.89754 8.31983e+02
92.90196 8.70334e+02
92.90638 9.28426e+02
92.91080 1.08966e+03
92.91523 1.33444e+03
92.91965 1.48185e+03
92.92407 1.47039e+03
92.92849 1.32853e+03
92.93292 1.44974e+03
92.93734 2.01725e+03
92.94176 3.55303e+03
92.94618 6.55111e+03
92.95060 9.44777e+03
92.95503 9.94483e+03
92.95945 7.49602e+03
92.96387 4.36435e+03
92.96829 2.60410e+03
92.97272 1.64742e+03
92.97714 1.24949e+03
92.98156 1.14984e+03
92.98598 1.18575e+03
92.99041 1.33855e+03
92.99483 1.34075e+03
92.99925 1.46918e+03
93.00368 1.73953e+03
93.00810 2.02280e+03
93.01252 2.55635e+03
93.01694 3.27390e+03
93.02137 4.48021e+03
93.02579 6.09692e+03
93.03021 6.74463e+03
93.03463 6.95784e+03
93.03906 7.03045e+03
93.04348 7.46861e+03
93.04790 9.37266e+03
93.05232 1.36339e+04
93.05675 2.18710e+04
93.06117 3.30384e+04
93.06559 4.51673e+04
93.07002 5.43700e+04
93.07444 5.90878e+04
93.07886 6.06694e+04
93.08328 6.11668e+04
93.08771 5.66683e+04
